,Hurricane Code,Hurricane Name,Timestamp,Status,Latitude,Longitude,Maximum Sustained Winds,Minimum Pressure,Radius of Maximum Winds,Shear Magnitude (kts),Shear Direction (deg)
283,AL052022,DANIELLE,2022-09-09 06:00:00,EX,51.0,-31.1,50,976,60,,
284,AL052022,DANIELLE,2022-09-09 12:00:00,EX,51.1,-33.2,50,977,60,,
285,AL052022,DANIELLE,2022-09-09 18:00:00,EX,49.8,-34.8,45,979,60,,
286,AL052022,DANIELLE,2022-09-10 00:00:00,EX,47.8,-34.1,45,983,60,,
287,AL052022,DANIELLE,2022-09-10 06:00:00,EX,46.1,-31.2,45,985,60,,
288,AL052022,DANIELLE,2022-09-10 12:00:00,EX,45.2,-28.0,40,987,60,,
289,AL052022,DANIELLE,2022-09-10 18:00:00,EX,44.7,-26.1,40,988,60,,
290,AL052022,DANIELLE,2022-09-11 00:00:00,EX,43.9,-24.7,40,990,60,,
291,AL052022,DANIELLE,2022-09-11 06:00:00,EX,42.7,-23.4,35,991,60,,
292,AL052022,DANIELLE,2022-09-11 12:00:00,EX,41.2,-21.9,35,992,60,,
293,AL052022,DANIELLE,2022-09-11 18:00:00,EX,40.1,-20.4,35,993,50,,
294,AL052022,DANIELLE,2022-09-12 00:00:00,EX,39.1,-18.8,35,994,50,,
295,AL052022,DANIELLE,2022-09-12 06:00:00,EX,38.4,-17.0,35,994,40,,
296,AL052022,DANIELLE,2022-09-12 12:00:00,EX,38.6,-15.0,35,994,40,,
297,AL052022,DANIELLE,2022-09-12 18:00:00,EX,39.4,-12.7,35,993,40,,
298,AL052022,DANIELLE,2022-09-13 00:00:00,EX,40.8,-11.2,35,992,40,,
299,AL052022,DANIELLE,2022-09-13 06:00:00,EX,42.5,-10.6,35,992,40,,
300,AL052022,DANIELLE,2022-09-13 12:00:00,EX,43.3,-10.7,35,993,40,,
301,AL052022,DANIELLE,2022-09-13 18:00:00,EX,43.6,-11.3,35,994,40,,
302,AL052022,DANIELLE,2022-09-14 00:00:00,EX,43.3,-11.4,30,996,30,,
303,AL052022,DANIELLE,2022-09-14 06:00:00,EX,43.0,-11.2,25,998,30,,
304,AL052022,DANIELLE,2022-09-14 12:00:00,EX,42.7,-10.9,25,1000,30,,
305,AL052022,DANIELLE,2022-09-14 18:00:00,EX,42.5,-10.4,25,1003,30,,
306,AL052022,DANIELLE,2022-09-15 00:00:00,EX,42.2,-10.1,25,1006,30,,
307,AL052022,DANIELLE,2022-09-15 06:00:00,EX,41.6,-10.0,25,1008,30,,
308,AL052022,DANIELLE,2022-09-15 12:00:00,EX,40.9,-10.1,20,1010,30,,
309,AL052022,DANIELLE,2022-09-15 18:00:00,EX,40.2,-10.3,20,1012,30,,
310,AL052023,DON,2023-07-11 12:00:00,LO,36.5,-55.5,25,1013,180,,
311,AL052023,DON,2023-07-11 18:00:00,LO,36.6,-55.0,25,1013,180,,
312,AL052023,DON,2023-07-12 00:00:00,LO,36.2,-54.4,25,1011,180,,
313,AL052023,DON,2023-07-12 06:00:00,LO,35.3,-53.6,25,1009,180,,
314,AL052023,DON,2023-07-12 12:00:00,LO,34.0,-52.6,25,1009,180,,
315,AL052023,DON,2023-07-12 18:00:00,LO,32.9,-51.9,30,1008,180,,
316,AL052023,DON,2023-07-13 00:00:00,LO,32.0,-51.0,30,1007,180,,
317,AL052023,DON,2023-07-13 06:00:00,LO,31.3,-50.2,30,1006,180,,
318,AL052023,DON,2023-07-13 12:00:00,LO,31.2,-48.7,35,1004,150,,
319,AL052023,DON,2023-07-13 18:00:00,LO,31.7,-47.3,40,1003,90,,
320,AL052023,DON,2023-07-14 00:00:00,SS,32.5,-46.7,45,1002,60,24.5,119
321,AL052023,DON,2023-07-14 06:00:00,SS,32.9,-46.8,45,1002,50,25.4,124
322,AL052023,DON,2023-07-14 12:00:00,SS,33.4,-47.0,40,1004,40,23.0,126
323,AL052023,DON,2023-07-14 18:00:00,SS,33.8,-47.2,40,1004,30,20.5,117
324,AL052023,DON,2023-07-15 00:00:00,SS,34.3,-47.2,40,1004,30,22.3,121
325,AL052023,DON,2023-07-15 06:00:00,SS,35.3,-47.7,40,1005,30,16.2,135
326,AL052023,DON,2023-07-15 12:00:00,SS,36.2,-48.4,40,1006,30,12.2,137
327,AL052023,DON,2023-07-15 18:00:00,SS,37.1,-48.7,35,1007,30,9.1,135
328,AL052023,DON,2023-07-16 00:00:00,SS,37.8,-48.8,35,1007,40,8.2,133
329,AL052023,DON,2023-07-16 06:00:00,SS,38.4,-48.7,35,1007,50,7.0,143
330,AL052023,DON,2023-07-16 12:00:00,SD,38.9,-48.5,30,1009,60,5.6,135
331,AL052023,DON,2023-07-16 18:00:00,SD,39.4,-47.5,30,1010,60,6.9,146
332,AL052023,DON,2023-07-17 00:00:00,SD,39.5,-46.4,30,1010,60,8.5,157
333,AL052023,DON,2023-07-17 06:00:00,TD,39.3,-45.0,30,1010,60,9.0,171
334,AL052023,DON,2023-07-17 12:00:00,TD,38.9,-43.6,30,1010,60,10.1,173
335,AL052023,DON,2023-07-17 18:00:00,TD,38.4,-42.2,30,1010,60,12.9,182
336,AL052023,DON,2023-07-18 00:00:00,TS,37.8,-40.9,35,1008,60,14.4,181
337,AL052023,DON,2023-07-18 06:00:00,TS,36.8,-39.9,35,1008,60,17.0,193
338,AL052023,DON,2023-07-18 12:00:00,TS,36.0,-39.4,35,1008,60,17.8,201
339,AL052023,DON,2023-07-18 18:00:00,TS,35.3,-39.2,35,1008,60,18.2,201
340,AL052023,DON,2023-07-19 00:00:00,TS,34.6,-39.1,35,1008,50,17.1,196
341,AL052023,DON,2023-07-19 06:00:00,TS,34.2,-39.1,35,1008,50,14.7,191
342,AL052023,DON,2023-07-19 12:00:00,TS,33.9,-39.3,35,1008,50,11.8,181
343,AL052023,DON,2023-07-19 18:00:00,TS,33.8,-39.9,40,1005,40,12.5,182
344,AL052023,DON,2023-07-20 00:00:00,TS,33.8,-40.6,45,1001,30,14.7,189
345,AL052023,DON,2023-07-20 06:00:00,TS,34.0,-41.3,45,1001,20,15.1,203
346,AL052023,DON,2023-07-20 12:00:00,TS,34.3,-42.2,40,1004,20,12.2,215
347,AL052023,DON,2023-07-20 18:00:00,TS,34.5,-43.3,40,1004,20,17.5,223
348,AL052023,DON,2023-07-21 00:00:00,TS,34.6,-44.2,40,1004,20,15.1,238
349,AL052023,DON,2023-07-21 06:00:00,TS,35.0,-45.1,40,1004,20,10.5,232
350,AL052023,DON,2023-07-21 12:00:00,TS,35.4,-46.0,45,1001,20,8.6,247
351,AL052023,DON,2023-07-21 18:00:00,TS,36.2,-47.0,45,1001,20,7.5,276
352,AL052023,DON,2023-07-22 00:00:00,TS,36.9,-48.2,45,1001,20,6.8,294
353,AL052023,DON,2023-07-22 06:00:00,TS,37.7,-49.3,45,1001,20,5.1,297
354,AL052023,DON,2023-07-22 12:00:00,TS,38.5,-49.9,55,995,20,3.0,305
355,AL052023,DON,2023-07-22 18:00:00,HU,39.5,-50.1,65,986,10,5.9,225
356,AL052023,DON,2023-07-23 00:00:00,HU,40.7,-49.9,65,986,10,8.3,209
357,AL052023,DON,2023-07-23 06:00:00,TS,42.0,-49.4,60,989,20,8.7,201
358,AL052023,DON,2023-07-23 12:00:00,TS,43.3,-48.5,55,992,20,9.6,173
359,AL052023,DON,2023-07-23 18:00:00,TS,44.7,-47.3,50,996,20,13.6,172
360,AL052023,DON,2023-07-24 00:00:00,TS,45.9,-45.7,45,1002,30,15.0,174
361,AL052023,DON,2023-07-24 06:00:00,LO,46.7,-44.1,40,1005,30,,
362,AL052023,DON,2023-07-24 12:00:00,LO,47.3,-41.9,40,1005,30,,
363,AL052023,DON,2023-07-24 18:00:00,LO,47.8,-39.7,40,1005,30,,
364,AL052023,DON,2023-07-25 00:00:00,LO,48.5,-36.8,35,1008,30,,
365,AL052023,DON,2023-07-25 06:00:00,LO,49.1,-33.7,35,1008,30,,
366,AL052023,DON,2023-07-25 12:00:00,LO,49.8,-29.4,30,1010,30,,
367,AL052023,DON,2023-07-25 18:00:00,EX,50.4,-24.5,30,1010,30,,
368,AL062021,FRED,2021-08-09 18:00:00,DB,13.9,-58.7,30,1011,70,,
369,AL062021,FRED,2021-08-10 00:00:00,DB,14.6,-60.1,30,1011,60,,
370,AL062021,FRED,2021-08-10 06:00:00,DB,15.3,-61.6,30,1011,60,,
371,AL062021,FRED,2021-08-10 12:00:00,DB,16.0,-63.1,30,1011,50,,
372,AL062021,FRED,2021-08-10 18:00:00,DB,16.7,-64.6,30,1011,50,,
373,AL062021,FRED,2021-08-11 00:00:00,TS,17.3,-66.1,35,1009,40,15.0,94
374,AL062021,FRED,2021-08-11 06:00:00,TS,17.7,-67.6,35,1007,40,18.8,99
375,AL062021,FRED,2021-08-11 12:00:00,TS,18.0,-69.0,40,1005,40,21.4,110
376,AL062021,FRED,2021-08-11 17:00:00,TS,18.4,-70.1,40,1005,40,,
377,AL062021,FRED,2021-08-11 18:00:00,TS,18.5,-70.4,35,1006,40,19.1,113
378,AL062021,FRED,2021-08-12 00:00:00,TD,19.2,-71.7,30,1009,40,19.0,103
379,AL062021,FRED,2021-08-12 06:00:00,TD,20.0,-72.9,30,1010,40,22.9,108
380,AL062021,FRED,2021-08-12 12:00:00,TD,20.5,-73.9,30,1010,50,18.7,109
381,AL062021,FRED,2021-08-12 18:00:00,TD,20.9,-74.7,30,1010,50,15.9,99
382,AL062021,FRED,2021-08-13 00:00:00,TS,21.2,-75.5,35,1010,50,18.1,91
383,AL062021,FRED,2021-08-13 06:00:00,TS,21.6,-76.6,35,1010,60,20.5,101
384,AL062021,FRED,2021-08-13 12:00:00,TD,22.0,-77.7,30,1010,60,17.9,97
385,AL062021,FRED,2021-08-13 18:00:00,TD,22.3,-79.0,30,1011,60,16.6,87
386,AL062021,FRED,2021-08-14 00:00:00,DB,22.5,-80.2,30,1012,60,,
387,AL062021,FRED,2021-08-14 06:00:00,DB,22.7,-81.3,30,1012,60,,
388,AL062021,FRED,2021-08-14 12:00:00,DB,22.9,-82.5,30,1012,60,,
389,AL062021,FRED,2021-08-14 18:00:00,DB,23.3,-83.5,30,1012,60,,
390,AL062021,FRED,2021-08-15 00:00:00,DB,24.1,-84.1,35,1011,60,,
391,AL062021,FRED,2021-08-15 06:00:00,DB,25.0,-84.4,35,1010,60,,
392,AL062021,FRED,2021-08-15 12:00:00,TS,25.7,-84.7,35,1008,60,12.9,92
393,AL062021,FRED,2021-08-15 18:00:00,TS,26.4,-85.2,40,1005,60,14.8,74
394,AL062021,FRED,2021-08-16 00:00:00,TS,27.0,-85.8,50,999,60,15.4,81
395,AL062021,FRED,2021-08-16 06:00:00,TS,27.8,-85.9,50,996,50,14.7,83
396,AL062021,FRED,2021-08-16 12:00:00,TS,28.7,-85.7,50,993,40,14.4,68
397,AL062021,FRED,2021-08-16 18:00:00,TS,29.5,-85.4,55,991,30,17.7,56
398,AL062021,FRED,2021-08-16 19:00:00,TS,29.7,-85.4,55,991,30,,
399,AL062021,FRED,2021-08-17 00:00:00,TS,30.6,-85.4,45,998,30,18.8,52
400,AL062021,FRED,2021-08-17 06:00:00,TS,31.7,-85.4,35,1004,50,20.4,69
401,AL062021,FRED,2021-08-17 12:00:00,TD,32.8,-85.2,25,1006,60,19.1,63
402,AL062021,FRED,2021-08-17 18:00:00,TD,34.0,-84.7,25,1008,70,25.5,50
403,AL062021,FRED,2021-08-18 00:00:00,LO,35.9,-83.6,25,1009,70,,
404,AL062021,FRED,2021-08-18 06:00:00,LO,37.7,-82.3,20,1010,80,,
405,AL062021,FRED,2021-08-18 12:00:00,LO,39.2,-81.1,20,1011,90,,
406,AL062021,FRED,2021-08-18 18:00:00,LO,40.4,-79.7,20,1013,100,,
407,AL062021,FRED,2021-08-19 00:00:00,EX,41.2,-78.2,20,1012,100,,
408,AL062021,FRED,2021-08-19 06:00:00,EX,41.9,-76.7,20,1011,100,,
409,AL062021,FRED,2021-08-19 12:00:00,EX,42.4,-75.1,20,1011,100,,
410,AL062021,FRED,2021-08-19 18:00:00,EX,42.7,-73.5,25,1010,100,,
411,AL062021,FRED,2021-08-20 00:00:00,EX,42.7,-72.2,25,1009,100,,
412,AL062021,FRED,2021-08-20 06:00:00,EX,42.6,-71.0,25,1008,100,,
413,AL062022,EARL,2022-09-02 18:00:00,TS,17.9,-58.6,35,1006,60,9.0,35
414,AL062022,EARL,2022-09-03 00:00:00,TS,18.3,-59.8,40,1005,90,13.9,29
415,AL062022,EARL,2022-09-03 06:00:00,TS,18.6,-60.9,40,1004,90,14.9,52
416,AL062022,EARL,2022-09-03 12:00:00,TS,18.9,-61.9,40,1002,90,13.9,67
417,AL062022,EARL,2022-09-03 18:00:00,TS,19.2,-62.9,45,999,60,15.3,58
418,AL062022,EARL,2022-09-04 00:00:00,TS,19.4,-63.6,45,999,40,17.5,60
419,AL062022,EARL,2022-09-04 06:00:00,TS,19.5,-64.1,45,999,40,18.2,73
420,AL062022,EARL,2022-09-04 12:00:00,TS,19.8,-64.6,45,999,40,17.3,75
421,AL062022,EARL,2022-09-04 18:00:00,TS,20.0,-65.0,50,998,40,15.8,69
422,AL062022,EARL,2022-09-05 00:00:00,TS,20.3,-65.3,50,998,50,18.6,66
423,AL062022,EARL,2022-09-05 06:00:00,TS,20.8,-65.4,55,998,50,20.3,77
424,AL062022,EARL,2022-09-05 12:00:00,TS,21.5,-65.2,55,998,50,19.7,80
425,AL062022,EARL,2022-09-05 18:00:00,TS,22.0,-65.2,60,997,40,18.7,59
426,AL062022,EARL,2022-09-06 00:00:00,TS,22.5,-65.2,60,991,30,23.9,65
427,AL062022,EARL,2022-09-06 06:00:00,TS,23.1,-65.3,55,995,30,25.9,77
428,AL062022,EARL,2022-09-06 12:00:00,TS,23.5,-65.7,55,996,30,27.3,78
429,AL062022,EARL,2022-09-06 18:00:00,HU,23.9,-65.7,65,994,30,23.8,79
430,AL062022,EARL,2022-09-07 00:00:00,HU,24.5,-65.8,70,985,30,22.9,76
431,AL062022,EARL,2022-09-07 06:00:00,HU,25.0,-65.9,75,982,30,22.6,85
432,AL062022,EARL,2022-09-07 12:00:00,HU,25.4,-65.8,75,978,30,22.3,96
433,AL062022,EARL,2022-09-07 18:00:00,HU,26.1,-65.6,80,974,35,16.3,90
434,AL062022,EARL,2022-09-08 00:00:00,HU,26.8,-65.5,90,970,35,15.5,85
435,AL062022,EARL,2022-09-08 06:00:00,HU,27.7,-65.5,90,969,35,15.7,97
436,AL062022,EARL,2022-09-08 12:00:00,HU,28.7,-65.3,85,962,30,9.4,108
437,AL062022,EARL,2022-09-08 18:00:00,HU,29.7,-64.8,80,962,30,4.9,89
438,AL062022,EARL,2022-09-09 00:00:00,HU,30.6,-64.3,80,964,30,7.3,73
439,AL062022,EARL,2022-09-09 06:00:00,HU,31.9,-63.2,80,963,40,9.4,81
440,AL062022,EARL,2022-09-09 12:00:00,HU,33.4,-61.9,85,961,40,13.5,47
441,AL062022,EARL,2022-09-09 18:00:00,HU,34.9,-59.8,90,954,40,14.8,41
442,AL062022,EARL,2022-09-10 00:00:00,HU,37.1,-56.8,95,948,40,21.2,41
443,AL062022,EARL,2022-09-10 06:00:00,HU,40.0,-54.3,90,955,45,31.3,51
444,AL062022,EARL,2022-09-10 12:00:00,HU,42.4,-53.3,80,964,45,37.6,50
445,AL062022,EARL,2022-09-10 18:00:00,EX,43.3,-52.8,70,967,60,,
446,AL062022,EARL,2022-09-11 00:00:00,EX,43.3,-52.6,60,968,60,,
447,AL062022,EARL,2022-09-11 06:00:00,EX,43.8,-52.2,55,970,60,,
448,AL062022,EARL,2022-09-11 12:00:00,EX,44.2,-52.0,50,974,60,,
449,AL062022,EARL,2022-09-11 18:00:00,EX,44.3,-51.9,45,974,60,,
450,AL062022,EARL,2022-09-12 00:00:00,EX,44.2,-51.9,45,974,90,,
451,AL062022,EARL,2022-09-12 06:00:00,EX,44.3,-52.1,40,978,90,,
452,AL062022,EARL,2022-09-12 12:00:00,EX,43.9,-51.9,40,978,90,,
453,AL062022,EARL,2022-09-12 18:00:00,EX,43.2,-51.2,35,981,90,,
454,AL062022,EARL,2022-09-13 00:00:00,EX,42.9,-48.3,35,981,90,,
455,AL062022,EARL,2022-09-13 06:00:00,EX,43.0,-46.8,35,985,90,,
456,AL062022,EARL,2022-09-13 12:00:00,EX,43.4,-45.2,35,989,90,,
457,AL062022,EARL,2022-09-13 18:00:00,EX,44.3,-43.7,35,989,90,,
458,AL062022,EARL,2022-09-14 00:00:00,EX,45.0,-42.4,35,990,120,,
459,AL062022,EARL,2022-09-14 06:00:00,EX,45.4,-41.6,35,990,140,,
460,AL062022,EARL,2022-09-14 12:00:00,EX,45.5,-40.9,35,990,140,,
461,AL062022,EARL,2022-09-14 18:00:00,EX,45.3,-40.5,30,992,140,,
462,AL062022,EARL,2022-09-15 00:00:00,EX,45.2,-39.4,30,994,140,,
463,AL062022,EARL,2022-09-15 06:00:00,EX,45.2,-37.7,30,995,140,,
464,AL062022,EARL,2022-09-15 12:00:00,EX,45.6,-36.1,30,996,140,,
465,AL062023,GERT,2023-08-19 00:00:00,LO,14.7,-46.6,30,1008,70,,
466,AL062023,GERT,2023-08-19 06:00:00,TD,15.4,-47.8,30,1007,60,19.5,124
467,AL062023,GERT,2023-08-19 12:00:00,TD,16.1,-48.8,30,1006,40,22.4,119
468,AL062023,GERT,2023-08-19 18:00:00,TD,16.6,-49.9,30,1006,40,22.6,109
469,AL062023,GERT,2023-08-20 00:00:00,TD,16.9,-51.1,30,1006,40,24.2,101
470,AL062023,GERT,2023-08-20 06:00:00,TD,16.8,-52.3,30,1006,40,26.7,98
471,AL062023,GERT,2023-08-20 12:00:00,TS,16.7,-53.3,35,1005,40,29.6,100
472,AL062023,GERT,2023-08-20 18:00:00,TS,16.6,-54.2,35,1005,40,31.8,97
473,AL062023,GERT,2023-08-21 00:00:00,TS,16.6,-55.1,35,1005,40,32.4,97
474,AL062023,GERT,2023-08-21 06:00:00,TS,16.6,-55.9,35,1005,40,32.4,102
475,AL062023,GERT,2023-08-21 12:00:00,TD,16.7,-56.6,30,1006,50,29.9,103
476,AL062023,GERT,2023-08-21 18:00:00,TD,16.9,-57.2,25,1006,50,25.7,94
477,AL062023,GERT,2023-08-22 00:00:00,TD,17.0,-57.9,25,1006,50,25.6,94
478,AL062023,GERT,2023-08-22 06:00:00,TD,17.1,-58.7,25,1007,50,23.0,94
479,AL062023,GERT,2023-08-22 12:00:00,LO,17.4,-59.5,25,1008,50,,
480,AL062023,GERT,2023-08-22 18:00:00,LO,17.7,-60.1,25,1008,50,,
481,AL062023,GERT,2023-08-23 00:00:00,LO,18.1,-60.2,25,1008,50,,
482,AL062023,GERT,2023-08-23 06:00:00,LO,18.3,-59.7,25,1008,50,,
483,AL062023,GERT,2023-08-23 12:00:00,LO,18.5,-59.2,25,1009,60,,
484,AL062023,GERT,2023-08-23 18:00:00,LO,18.3,-59.0,25,1009,60,,
485,AL062023,GERT,2023-08-24 00:00:00,LO,18.1,-58.9,20,1010,60,,
486,AL062023,GERT,2023-08-24 06:00:00,LO,17.7,-58.7,20,1010,60,,
487,AL062023,GERT,2023-08-24 12:00:00,LO,17.3,-58.5,20,1010,60,,
488,AL062023,GERT,2023-08-24 18:00:00,LO,16.9,-58.6,20,1010,60,,
489,AL062023,GERT,2023-08-25 00:00:00,LO,16.5,-58.8,20,1010,60,,
490,AL062023,GERT,2023-08-25 06:00:00,LO,16.1,-59.1,20,1010,60,,
491,AL062023,GERT,2023-08-25 12:00:00,LO,16.0,-59.3,20,1010,60,,
492,AL062023,GERT,2023-08-25 18:00:00,LO,16.0,-59.5,20,1010,60,,
493,AL062023,GERT,2023-08-26 00:00:00,LO,16.1,-59.7,20,1010,60,,
494,AL062023,GERT,2023-08-26 06:00:00,LO,16.3,-59.8,25,1010,60,,
495,AL062023,GERT,2023-08-26 12:00:00,DB,16.9,-59.7,25,1010,60,,
496,AL062023,GERT,2023-08-26 18:00:00,DB,17.8,-59.5,25,1010,60,,
497,AL062023,GERT,2023-08-27 00:00:00,DB,18.7,-59.4,25,1010,60,,
498,AL062023,GERT,2023-08-27 06:00:00,DB,19.4,-59.5,25,1010,60,,
499,AL062023,GERT,2023-08-27 12:00:00,DB,19.9,-59.6,25,1010,60,,
500,AL062023,GERT,2023-08-27 18:00:00,DB,20.2,-59.6,25,1010,60,,
501,AL062023,GERT,2023-08-28 00:00:00,DB,20.5,-59.6,25,1010,60,,
502,AL062023,GERT,2023-08-28 06:00:00,DB,20.8,-59.4,25,1010,60,,
503,AL062023,GERT,2023-08-28 12:00:00,DB,21.2,-59.2,25,1010,60,,
504,AL062023,GERT,2023-08-28 18:00:00,DB,21.6,-59.2,25,1010,60,,
505,AL062023,GERT,2023-08-29 00:00:00,DB,22.3,-59.4,25,1011,60,,
506,AL062023,GERT,2023-08-29 06:00:00,DB,23.0,-59.6,25,1011,60,,
507,AL062023,GERT,2023-08-29 12:00:00,DB,23.8,-59.6,25,1012,60,,
508,AL062023,GERT,2023-08-29 18:00:00,DB,24.6,-59.6,25,1012,60,,
509,AL062023,GERT,2023-08-30 00:00:00,DB,25.4,-59.3,25,1012,60,,
510,AL062023,GERT,2023-08-30 06:00:00,DB,26.2,-59.0,25,1010,60,,
511,AL062023,GERT,2023-08-30 12:00:00,DB,27.0,-58.7,25,1010,60,,
512,AL062023,GERT,2023-08-30 18:00:00,DB,27.5,-58.5,25,1009,60,,
513,AL062023,GERT,2023-08-31 00:00:00,LO,28.0,-58.3,30,1009,60,,
514,AL062023,GERT,2023-08-31 06:00:00,LO,28.4,-58.1,30,1008,60,,
515,AL062023,GERT,2023-08-31 12:00:00,LO,28.5,-57.6,30,1008,50,,
516,AL062023,GERT,2023-08-31 18:00:00,TD,28.6,-57.0,30,1007,40,26.7,221
517,AL062023,GERT,2023-09-01 00:00:00,TD,28.8,-56.4,30,1006,30,28.1,226
518,AL062023,GERT,2023-09-01 06:00:00,TD,28.8,-55.7,30,1006,30,27.4,228
519,AL062023,GERT,2023-09-01 12:00:00,TD,28.4,-55.2,30,1006,30,27.7,225
520,AL062023,GERT,2023-09-01 18:00:00,TS,27.9,-54.8,35,1005,20,29.8,220
521,AL062023,GERT,2023-09-02 00:00:00,TS,27.7,-54.6,35,1005,20,32.4,217
522,AL062023,GERT,2023-09-02 06:00:00,TS,27.6,-54.4,40,1003,20,33.4,210
523,AL062023,GERT,2023-09-02 12:00:00,TS,27.7,-54.1,45,999,20,34.3,209
524,AL062023,GERT,2023-09-02 18:00:00,TS,28.1,-53.8,45,999,20,31.0,208
525,AL062023,GERT,2023-09-03 00:00:00,TS,28.6,-53.5,50,998,20,29.3,209
526,AL062023,GERT,2023-09-03 06:00:00,TS,29.3,-53.0,50,998,20,24.9,207
527,AL062023,GERT,2023-09-03 12:00:00,TS,30.4,-52.4,50,998,20,22.7,205
528,AL062023,GERT,2023-09-03 18:00:00,TS,31.9,-51.6,45,999,20,20.1,202
529,AL062023,GERT,2023-09-04 00:00:00,TS,33.9,-50.9,45,1000,20,14.5,179
530,AL062023,GERT,2023-09-04 06:00:00,TS,36.5,-50.7,45,1000,20,14.5,130
531,AL062023,GERT,2023-09-04 12:00:00,LO,39.4,-50.8,40,1001,20,,
532,AL072021,GRACE,2021-08-13 06:00:00,TD,15.0,-46.7,30,1010,20,6.5,318
533,AL072021,GRACE,2021-08-13 12:00:00,TD,15.2,-48.7,30,1010,20,4.0,349
534,AL072021,GRACE,2021-08-13 18:00:00,TD,15.3,-50.8,30,1010,20,2.3,0
535,AL072021,GRACE,2021-08-14 00:00:00,TD,15.4,-52.8,30,1010,20,2.8,17
536,AL072021,GRACE,2021-08-14 06:00:00,TD,15.7,-54.8,30,1010,20,2.8,67
537,AL072021,GRACE,2021-08-14 12:00:00,TS,16.1,-57.2,35,1009,30,6.6,111
538,AL072021,GRACE,2021-08-14 18:00:00,TS,16.2,-59.5,35,1009,30,5.7,115
539,AL072021,GRACE,2021-08-15 00:00:00,TD,16.5,-61.7,30,1010,40,5.6,111
540,AL072021,GRACE,2021-08-15 06:00:00,TD,16.7,-63.7,30,1010,40,7.5,101
541,AL072021,GRACE,2021-08-15 12:00:00,TD,16.9,-65.4,30,1010,40,11.1,125
542,AL072021,GRACE,2021-08-15 18:00:00,TD,17.0,-66.7,30,1011,40,13.0,141
543,AL072021,GRACE,2021-08-16 00:00:00,TD,17.1,-68.1,30,1011,30,12.6,142
544,AL072021,GRACE,2021-08-16 06:00:00,TD,17.2,-69.6,30,1010,30,15.4,147
545,AL072021,GRACE,2021-08-16 12:00:00,TS,17.5,-70.8,35,1007,20,16.0,154
546,AL072021,GRACE,2021-08-16 16:30:00,TS,17.7,-71.4,35,1007,20,,
547,AL072021,GRACE,2021-08-16 18:00:00,TS,17.8,-71.7,35,1007,20,11.2,145
548,AL072021,GRACE,2021-08-17 00:00:00,TS,17.9,-73.2,35,1006,20,9.4,133
549,AL072021,GRACE,2021-08-17 06:00:00,TS,18.0,-74.8,40,1006,25,9.7,141
550,AL072021,GRACE,2021-08-17 12:00:00,TS,18.2,-76.1,45,1005,25,10.7,142
551,AL072021,GRACE,2021-08-17 14:00:00,TS,18.2,-76.6,50,1004,30,,
552,AL072021,GRACE,2021-08-17 18:00:00,TS,18.3,-77.4,50,1003,30,8.0,145
553,AL072021,GRACE,2021-08-18 00:00:00,TS,18.3,-78.6,50,1000,30,4.6,116
554,AL072021,GRACE,2021-08-18 06:00:00,TS,18.7,-80.1,55,998,30,8.6,139
555,AL072021,GRACE,2021-08-18 12:00:00,HU,19.2,-81.5,65,993,20,11.2,151
556,AL072021,GRACE,2021-08-18 18:00:00,HU,19.6,-83.0,70,990,20,8.7,138
557,AL072021,GRACE,2021-08-19 00:00:00,HU,19.7,-84.8,70,988,20,10.5,135
558,AL072021,GRACE,2021-08-19 06:00:00,HU,19.9,-86.4,70,985,20,13.5,160
559,AL072021,GRACE,2021-08-19 09:45:00,HU,20.1,-87.5,75,978,20,,
560,AL072021,GRACE,2021-08-19 12:00:00,TS,20.2,-88.1,60,994,25,12.7,174
561,AL072021,GRACE,2021-08-19 18:00:00,TS,20.5,-89.5,45,998,25,10.6,179
562,AL072021,GRACE,2021-08-20 00:00:00,TS,20.8,-91.1,55,994,20,8.1,169
563,AL072021,GRACE,2021-08-20 06:00:00,TS,20.7,-92.6,60,991,20,12.2,175
564,AL072021,GRACE,2021-08-20 12:00:00,HU,20.6,-93.8,75,982,20,14.5,187
565,AL072021,GRACE,2021-08-20 18:00:00,HU,20.6,-94.7,85,975,20,11.8,189
566,AL072021,GRACE,2021-08-21 00:00:00,HU,20.7,-95.8,105,967,15,11.3,174
567,AL072021,GRACE,2021-08-21 05:30:00,HU,20.6,-97.1,105,967,15,,
568,AL072021,GRACE,2021-08-21 06:00:00,HU,20.6,-97.2,100,969,15,12.4,184
569,AL072021,GRACE,2021-08-21 12:00:00,TS,20.2,-98.0,60,988,20,10.9,201
570,AL072022,FIONA,2022-09-14 06:00:00,TD,16.0,-47.9,25,1010,70,10.2,61
571,AL072022,FIONA,2022-09-14 12:00:00,TD,16.4,-49.1,30,1009,60,13.8,65
572,AL072022,FIONA,2022-09-14 18:00:00,TS,16.6,-50.1,35,1006,50,13.0,69
573,AL072022,FIONA,2022-09-15 00:00:00,TS,16.6,-51.3,45,1002,50,13.4,66
574,AL072022,FIONA,2022-09-15 06:00:00,TS,16.5,-52.4,45,1002,50,14.8,74
575,AL072022,FIONA,2022-09-15 12:00:00,TS,16.4,-53.6,45,1002,50,13.4,82
576,AL072022,FIONA,2022-09-15 18:00:00,TS,16.3,-54.8,50,1006,30,11.7,78
577,AL072022,FIONA,2022-09-16 00:00:00,TS,16.1,-56.2,50,1005,30,12.6,80
